1, en, 1, 37, nu6/NU6_List1_Word37_Bean.wav, Bean
1, en, 1, 38, nu6/NU6_List1_Word38_Limb.wav, Limb
1, en, 1, 39, nu6/NU6_List1_Word39_Moon.wav, Moon
1, en, 1, 40, nu6/NU6_List1_Word40_Vine.wav, Vine
1, en, 1, 41, nu6/NU6_List1_Word41_Rag.wav, Rag
1, en, 1, 42, nu6/NU6_List1_Word42_Goose.wav, Goose
1, en, 1, 43, nu6/NU6_List1_Word43_Door.wav, Door
1, en, 1, 44, nu6/NU6_List1_Word44_Sure.wav, Sure
1, en, 1, 45, nu6/NU6_List1_Word45_Reach.wav, Reach
1, en, 1, 46, nu6/NU6_List1_Word46_Jail.wav, Jail
1, en, 1, 47, nu6/NU6_List1_Word47_Boat.wav, Boat
1, en, 1, 48, nu6/NU6_List1_Word48_Raid.wav, Raid
1, en, 1, 49, nu6/NU6_List1_Word49_Home.wav, Home
1, en, 1, 50, nu6/NU6_List1_Word50_Love.wav, Love
1, en, 2, 1, nu6/NU6_List2_Word1_Gin.wav, Gin
1, en, 2, 2, nu6/NU6_List2_Word2_Pike.wav, Pike
1, en, 2, 3, nu6/NU6_List2_Word3_Keg.wav, Keg
1, en, 2, 4, nu6/NU6_List2_Word4_Pick.wav, Pick
1, en, 2, 5, nu6/NU6_List2_Word5_Keep.wav, Keep
1, en, 2, 6, nu6/NU6_List2_Word6_Turn.wav, Turn
1, en, 2, 7, nu6/NU6_List2_Word7_Dab.wav, Dab
1, en, 2, 8, nu6/NU6_List2_Word8_Gaze.wav, Gaze
1, en, 2, 9, nu6/NU6_List2_Word9_Learn.wav, Learn
1, en, 2, 10, nu6/NU6_List2_Word10_Ton.wav, Ton
1, en, 2, 11, nu6/NU6_List2_Word11_Shack.wav, Shack
1, en, 2, 12, nu6/NU6_List2_Word12_Pad.wav, Pad
1, en, 2, 13, nu6/NU6_List2_Word13_Mill.wav, Mill
1, en, 2, 14, nu6/NU6_List2_Word14_Thought.wav, Thought
1, en, 2, 15, nu6/NU6_List2_Word15_Nice.wav, Nice
1, en, 2, 16, nu6/NU6_List2_Word16_Weigh.wav, Weigh
1, en, 2, 17, nu6/NU6_List2_Word17_Rot.wav, Rot
1, en, 2, 18, nu6/NU6_List2_Word18_Match.wav, Match
1, en, 2, 19, nu6/NU6_List2_Word19_Said.wav, Said
1, en, 2, 20, nu6/NU6_List2_Word20_Chief.wav, Chief
1, en, 2, 21, nu6/NU6_List2_Word21_Lore.wav, Lore
1, en, 2, 22, nu6/NU6_List2_Word22_Bought.wav, Bought
1, en, 2, 23, nu6/NU6_List2_Word23_Dead.wav, Dead
1, en, 2, 24, nu6/NU6_List2_Word24_Shawl.wav, Shawl
1, en, 2, 25, nu6/NU6_List2_Word25_Calm.wav, Calm
1, en, 2, 26, nu6/NU6_List2_Word26_Goal.wav, Goal
1, en, 2, 27, nu6/NU6_List2_Word27_Which.wav, Which
1, en, 2, 28, nu6/NU6_List2_Word28_Merge.wav, Merge
1, en, 2, 29, nu6/NU6_List2_Word29_Far.wav, Far
1, en, 2, 30, nu6/NU6_List2_Word30_Tool.wav, Tool
1, en, 2, 31, nu6/NU6_List2_Word31_Fail.wav, Fail
1, en, 2, 32, nu6/NU6_List2_Word32_Chair.wav, Chair
1, en, 2, 33, nu6/NU6_List2_Word33_Hush.wav, Hush
1, en, 2, 34, nu6/NU6_List2_Word34_Live.wav, Live
1, en, 2, 35, nu6/NU6_List2_Word35_Haze.wav, Haze
1, en, 2, 36, nu6/NU6_List2_Word36_Bite.wav, Bite
1, en, 2, 37, nu6/NU6_List2_Word37_Soap.wav, Soap
1, en, 2, 38, nu6/NU6_List2_Word38_South.wav, South
1, en, 2, 39, nu6/NU6_List2_Word39_Loaf.wav, Loaf
1, en, 2, 40, nu6/NU6_List2_Word40_Voice.wav, Voice
1, en, 2, 41, nu6/NU6_List2_Word41_Deep.wav, Deep
1, en, 2, 42, nu6/NU6_List2_Word42_Young.wav, Young
1, en, 2, 43, nu6/NU6_List2_Word43_Juice.wav, Juice
1, en, 2, 44, nu6/NU6_List2_Word44_Numb.wav, Numb
1, en, 2, 45, nu6/NU6_List2_Word45_Read.wav, Read
1, en, 2, 46, nu6/NU6_List2_Word46_Book.wav, Book
1, en, 2, 47, nu6/NU6_List2_Word47_Hate.wav, Hate
1, en, 2, 48, nu6/NU6_List2_Word48_Rain.wav, Rain
1, en, 2, 49, nu6/NU6_List2_Word49_White.wav, White
1, en, 2, 50, nu6/NU6_List2_Word50_Room.wav, Room
